dc,V
4.42100000e+00,-4.21259371e-02
4.42200000e+00,-4.20963439e-02
4.42300000e+00,-4.20667657e-02
4.42400000e+00,-4.20372301e-02
4.42500000e+00,-4.20077233e-02
4.42600000e+00,-4.19782316e-02
4.42700000e+00,-4.19487738e-02
4.42800000e+00,-4.19193430e-02
4.42900000e+00,-4.18899358e-02
4.43000000e+00,-4.18605609e-02
4.43100000e+00,-4.18312109e-02
4.43200000e+00,-4.18018875e-02
4.43300000e+00,-4.17725927e-02
4.43400000e+00,-4.17433235e-02
4.43500000e+00,-4.17140834e-02
4.43600000e+00,-4.16848626e-02
4.43700000e+00,-4.16556748e-02
4.43800000e+00,-4.16265200e-02
4.43900000e+00,-4.15973756e-02
4.44000000e+00,-4.15682717e-02
4.44100000e+00,-4.15391929e-02
4.44200000e+00,-4.15101380e-02
4.44300000e+00,-4.14811119e-02
4.44400000e+00,-4.14521049e-02
4.44500000e+00,-4.14231364e-02
4.44600000e+00,-4.13941909e-02
4.44700000e+00,-4.13652664e-02
4.44800000e+00,-4.13363709e-02
4.44900000e+00,-4.13074998e-02
4.45000000e+00,-4.12786546e-02
4.45100000e+00,-4.12498434e-02
4.45200000e+00,-4.12210592e-02
4.45300000e+00,-4.11922948e-02
4.45400000e+00,-4.11635567e-02
4.45500000e+00,-4.11348491e-02
4.45600000e+00,-4.11061630e-02
4.45700000e+00,-4.10775031e-02
4.45800000e+00,-4.10488738e-02
4.45900000e+00,-4.10202688e-02
4.46000000e+00,-4.09916895e-02
4.46100000e+00,-4.09631321e-02
4.46200000e+00,-4.09346091e-02
4.46300000e+00,-4.09061065e-02
4.46400000e+00,-4.08776303e-02
4.46500000e+00,-4.08491872e-02
4.46600000e+00,-4.08207620e-02
4.46700000e+00,-4.07923634e-02
4.46800000e+00,-4.07639889e-02
4.46900000e+00,-4.07356453e-02
4.47000000e+00,-4.07073284e-02
4.47100000e+00,-4.06790306e-02
4.47200000e+00,-4.06507615e-02
4.47300000e+00,-4.06225247e-02
4.47400000e+00,-4.05943060e-02
4.47500000e+00,-4.05661135e-02
4.47600000e+00,-4.05379478e-02
4.47700000e+00,-4.05098064e-02
4.47800000e+00,-4.04816927e-02
4.47900000e+00,-4.04536031e-02
4.48000000e+00,-4.04255383e-02
4.48100000e+00,-4.03975007e-02
4.48200000e+00,-4.03694872e-02
4.48300000e+00,-4.03414984e-02
4.48400000e+00,-4.03135368e-02
4.48500000e+00,-4.02856049e-02
4.48600000e+00,-4.02576939e-02
4.48700000e+00,-4.02298023e-02
4.48800000e+00,-4.02019441e-02
4.48900000e+00,-4.01741113e-02
4.49000000e+00,-4.01462975e-02
4.49100000e+00,-4.01185087e-02
4.49200000e+00,-4.00907493e-02
4.49300000e+00,-4.00630162e-02
4.49400000e+00,-4.00353073e-02
4.49500000e+00,-4.00076169e-02
4.49600000e+00,-3.99799570e-02
4.49700000e+00,-3.99523313e-02
4.49800000e+00,-3.99247199e-02
4.49900000e+00,-3.98971261e-02
4.50000000e+00,-3.98695651e-02
4.50100000e+00,-3.98420319e-02
4.50200000e+00,-3.98145197e-02
4.50300000e+00,-3.97870350e-02
4.50400000e+00,-3.97595734e-02
4.50500000e+00,-3.97321359e-02
4.50600000e+00,-3.97047249e-02
4.50700000e+00,-3.96773345e-02
4.50800000e+00,-3.96499684e-02
4.50900000e+00,-3.96226371e-02
4.51000000e+00,-3.95953250e-02
4.51100000e+00,-3.95680294e-02
4.51200000e+00,-3.95407667e-02
4.51300000e+00,-3.95135285e-02
4.51400000e+00,-3.94863116e-02
4.51500000e+00,-3.94591186e-02
4.51600000e+00,-3.94319488e-02
4.51700000e+00,-3.94048054e-02
4.51800000e+00,-3.93776907e-02
4.51900000e+00,-3.93505931e-02
4.52000000e+00,-3.93235231e-02
4.52100000e+00,-3.92964810e-02
4.52200000e+00,-3.92694590e-02
4.52300000e+00,-3.92424639e-02
4.52400000e+00,-3.92154885e-02
4.52500000e+00,-3.91885343e-02
4.52600000e+00,-3.91616091e-02
4.52700000e+00,-3.91347145e-02
4.52800000e+00,-3.91078367e-02
4.52900000e+00,-3.90809808e-02
4.53000000e+00,-3.90541504e-02
4.53100000e+00,-3.90273455e-02
4.53200000e+00,-3.90005664e-02
4.53300000e+00,-3.89738072e-02
4.53400000e+00,-3.89470744e-02
4.53500000e+00,-3.89203611e-02
4.53600000e+00,-3.88936743e-02
4.53700000e+00,-3.88670182e-02
4.53800000e+00,-3.88403783e-02
4.53900000e+00,-3.88137629e-02
4.54000000e+00,-3.87871696e-02
4.54100000e+00,-3.87605993e-02
4.54200000e+00,-3.87340602e-02
4.54300000e+00,-3.87075370e-02
4.54400000e+00,-3.86810382e-02
4.54500000e+00,-3.86545697e-02
4.54600000e+00,-3.86281201e-02
4.54700000e+00,-3.86016943e-02
4.54800000e+00,-3.85752906e-02
4.54900000e+00,-3.85489041e-02
4.55000000e+00,-3.85225521e-02
4.55100000e+00,-3.84962234e-02
4.55200000e+00,-3.84699095e-02
4.55300000e+00,-3.84436249e-02
4.55400000e+00,-3.84173584e-02
4.55500000e+00,-3.83911155e-02
4.55600000e+00,-3.83649057e-02
4.55700000e+00,-3.83387168e-02
4.55800000e+00,-3.83125429e-02
4.55900000e+00,-3.82863923e-02
4.56000000e+00,-3.82602689e-02
4.56100000e+00,-3.82341700e-02
4.56200000e+00,-3.82080905e-02
4.56300000e+00,-3.81820367e-02
4.56400000e+00,-3.81560043e-02
4.56500000e+00,-3.81299945e-02
4.56600000e+00,-3.81040068e-02
4.56700000e+00,-3.80780468e-02
4.56800000e+00,-3.80521109e-02
4.56900000e+00,-3.80261888e-02
4.57000000e+00,-3.80002928e-02
4.57100000e+00,-3.79744233e-02
4.57200000e+00,-3.79485699e-02
4.57300000e+00,-3.79227452e-02
4.57400000e+00,-3.78969439e-02
4.57500000e+00,-3.78711647e-02
4.57600000e+00,-3.78454076e-02
4.57700000e+00,-3.78196667e-02
4.57800000e+00,-3.77939568e-02
4.57900000e+00,-3.77682671e-02
4.58000000e+00,-3.77425945e-02
4.58100000e+00,-3.77169498e-02
4.58200000e+00,-3.76913284e-02
4.58300000e+00,-3.76657317e-02
4.58400000e+00,-3.76401508e-02
4.58500000e+00,-3.76145927e-02
4.58600000e+00,-3.75890668e-02
4.58700000e+00,-3.75635471e-02
4.58800000e+00,-3.75380576e-02
4.58900000e+00,-3.75126012e-02
4.59000000e+00,-3.74871542e-02
4.59100000e+00,-3.74617313e-02
4.59200000e+00,-3.74363315e-02
4.59300000e+00,-3.74109530e-02
4.59400000e+00,-3.73856017e-02
4.59500000e+00,-3.73602655e-02
4.59600000e+00,-3.73349548e-02
4.59700000e+00,-3.73096671e-02
4.59800000e+00,-3.72844009e-02
4.59900000e+00,-3.72591561e-02
4.60000000e+00,-3.72339326e-02
4.60100000e+00,-3.72087331e-02
4.60200000e+00,-3.71835518e-02
4.60300000e+00,-3.71583951e-02
4.60400000e+00,-3.71332644e-02
4.60500000e+00,-3.71081490e-02
4.60600000e+00,-3.70830558e-02
4.60700000e+00,-3.70579888e-02
4.60800000e+00,-3.70329422e-02
4.60900000e+00,-3.70079172e-02
4.61000000e+00,-3.69829104e-02
4.61100000e+00,-3.69579305e-02
4.61200000e+00,-3.69329707e-02
4.61300000e+00,-3.69080268e-02
4.61400000e+00,-3.68831129e-02
4.61500000e+00,-3.68582210e-02
4.61600000e+00,-3.68333450e-02
4.61700000e+00,-3.68084907e-02
4.61800000e+00,-3.67836595e-02
4.61900000e+00,-3.67588517e-02
4.62000000e+00,-3.67340645e-02
4.62100000e+00,-3.67092983e-02
4.62200000e+00,-3.66845529e-02
4.62300000e+00,-3.66598282e-02
4.62400000e+00,-3.66351243e-02
4.62500000e+00,-3.66104465e-02
4.62600000e+00,-3.65857887e-02
4.62700000e+00,-3.65611520e-02
4.62800000e+00,-3.65365331e-02
4.62900000e+00,-3.65119325e-02
4.63000000e+00,-3.64873636e-02
4.63100000e+00,-3.64628108e-02
4.63200000e+00,-3.64382744e-02
4.63300000e+00,-3.64137670e-02
4.63400000e+00,-3.63892787e-02
4.63500000e+00,-3.63648089e-02
4.63600000e+00,-3.63403597e-02
4.63700000e+00,-3.63159363e-02
4.63800000e+00,-3.62915353e-02
4.63900000e+00,-3.62671465e-02
4.64000000e+00,-3.62427821e-02
4.64100000e+00,-3.62184397e-02
4.64200000e+00,-3.61941203e-02
4.64300000e+00,-3.61698210e-02
4.64400000e+00,-3.61455394e-02
4.64500000e+00,-3.61212811e-02
4.64600000e+00,-3.60970452e-02
4.64700000e+00,-3.60728294e-02
4.64800000e+00,-3.60486312e-02
4.64900000e+00,-3.60244535e-02
4.65000000e+00,-3.60003011e-02
4.65100000e+00,-3.59761682e-02
4.65200000e+00,-3.59520531e-02
4.65300000e+00,-3.59279610e-02
4.65400000e+00,-3.59038911e-02
4.65500000e+00,-3.58798412e-02
4.65600000e+00,-3.58558087e-02
4.65700000e+00,-3.58317965e-02
4.65800000e+00,-3.58078067e-02
4.65900000e+00,-3.57838420e-02
4.66000000e+00,-3.57598939e-02
4.66100000e+00,-3.57359611e-02
4.66200000e+00,-3.57120540e-02
4.66300000e+00,-3.56881684e-02
4.66400000e+00,-3.56643027e-02
4.66500000e+00,-3.56404569e-02
4.66600000e+00,-3.56166309e-02
4.66700000e+00,-3.55928246e-02
4.66800000e+00,-3.55690381e-02
4.66900000e+00,-3.55452739e-02
4.67000000e+00,-3.55215291e-02
4.67100000e+00,-3.54978069e-02
4.67200000e+00,-3.54741039e-02
4.67300000e+00,-3.54504181e-02
4.67400000e+00,-3.54267522e-02
4.67500000e+00,-3.54031110e-02
4.67600000e+00,-3.53794860e-02
4.67700000e+00,-3.53558814e-02
4.67800000e+00,-3.53323013e-02
4.67900000e+00,-3.53087347e-02
4.68000000e+00,-3.52851941e-02
4.68100000e+00,-3.52616716e-02
4.68200000e+00,-3.52381665e-02
4.68300000e+00,-3.52146837e-02
4.68400000e+00,-3.51912224e-02
4.68500000e+00,-3.51677777e-02
4.68600000e+00,-3.51443502e-02
4.68700000e+00,-3.51209501e-02
4.68800000e+00,-3.50975681e-02
4.68900000e+00,-3.50742007e-02
4.69000000e+00,-3.50508558e-02
4.69100000e+00,-3.50275321e-02
4.69200000e+00,-3.50042301e-02
4.69300000e+00,-3.49809472e-02
4.69400000e+00,-3.49576810e-02
4.69500000e+00,-3.49344315e-02
4.69600000e+00,-3.49112067e-02
4.69700000e+00,-3.48880027e-02
4.69800000e+00,-3.48648126e-02
4.69900000e+00,-3.48416478e-02
4.70000000e+00,-3.48185008e-02
4.70100000e+00,-3.47953733e-02
4.70200000e+00,-3.47722648e-02
4.70300000e+00,-3.47491752e-02
4.70400000e+00,-3.47261073e-02
4.70500000e+00,-3.47030580e-02
4.70600000e+00,-3.46800278e-02
4.70700000e+00,-3.46570137e-02
4.70800000e+00,-3.46340216e-02
4.70900000e+00,-3.46110531e-02
4.71000000e+00,-3.45881003e-02
4.71100000e+00,-3.45651670e-02
4.71200000e+00,-3.45422549e-02
4.71300000e+00,-3.45193560e-02
4.71400000e+00,-3.44964767e-02
4.71500000e+00,-3.44736210e-02
4.71600000e+00,-3.44507887e-02
4.71700000e+00,-3.44279695e-02
4.71800000e+00,-3.44051674e-02
4.71900000e+00,-3.43823917e-02
4.72000000e+00,-3.43596308e-02
4.72100000e+00,-3.43368922e-02
4.72200000e+00,-3.43141661e-02
4.72300000e+00,-3.42914623e-02
4.72400000e+00,-3.42687815e-02
4.72500000e+00,-3.42461109e-02
4.72600000e+00,-3.42234655e-02
4.72700000e+00,-3.42008398e-02
4.72800000e+00,-3.41782328e-02
4.72900000e+00,-3.41556443e-02
4.73000000e+00,-3.41330716e-02
4.73100000e+00,-3.41105203e-02
4.73200000e+00,-3.40879920e-02
4.73300000e+00,-3.40654765e-02
4.73400000e+00,-3.40429750e-02
4.73500000e+00,-3.40205027e-02
4.73600000e+00,-3.39980469e-02
4.73700000e+00,-3.39756050e-02
4.73800000e+00,-3.39531872e-02
4.73900000e+00,-3.39307866e-02
4.74000000e+00,-3.39084046e-02
4.74100000e+00,-3.38860408e-02
4.74200000e+00,-3.38636952e-02
4.74300000e+00,-3.38413677e-02
4.74400000e+00,-3.38190610e-02
4.74500000e+00,-3.37967721e-02
4.74600000e+00,-3.37745015e-02
4.74700000e+00,-3.37522490e-02
4.74800000e+00,-3.37300145e-02
4.74900000e+00,-3.37077981e-02
4.75000000e+00,-3.36855997e-02
4.75100000e+00,-3.36634245e-02
4.75200000e+00,-3.36412666e-02
4.75300000e+00,-3.36191271e-02
4.75400000e+00,-3.35970029e-02
4.75500000e+00,-3.35748944e-02
4.75600000e+00,-3.35528117e-02
4.75700000e+00,-3.35307431e-02
4.75800000e+00,-3.35086934e-02
4.75900000e+00,-3.34866611e-02
4.76000000e+00,-3.34646468e-02
4.76100000e+00,-3.34426581e-02
4.76200000e+00,-3.34206784e-02
4.76300000e+00,-3.33987155e-02
4.76400000e+00,-3.33767803e-02
4.76500000e+00,-3.33548615e-02
4.76600000e+00,-3.33329560e-02
4.76700000e+00,-3.33110661e-02
4.76800000e+00,-3.32891990e-02
4.76900000e+00,-3.32673540e-02
4.77000000e+00,-3.32455212e-02
4.77100000e+00,-3.32237071e-02
4.77200000e+00,-3.32019126e-02
4.77300000e+00,-3.31801355e-02
4.77400000e+00,-3.31583761e-02
4.77500000e+00,-3.31366395e-02
4.77600000e+00,-3.31149119e-02
4.77700000e+00,-3.30932032e-02
4.77800000e+00,-3.30715217e-02
4.77900000e+00,-3.30498513e-02
4.78000000e+00,-3.30281972e-02
4.78100000e+00,-3.30065629e-02
4.78200000e+00,-3.29849481e-02
4.78300000e+00,-3.29633507e-02
4.78400000e+00,-3.29417708e-02
4.78500000e+00,-3.29202082e-02
4.78600000e+00,-3.28986629e-02
4.78700000e+00,-3.28771350e-02
4.78800000e+00,-3.28556243e-02
4.78900000e+00,-3.28341387e-02
4.79000000e+00,-3.28126616e-02
4.79100000e+00,-3.27912008e-02
4.79200000e+00,-3.27697646e-02
4.79300000e+00,-3.27483445e-02
4.79400000e+00,-3.27269422e-02
4.79500000e+00,-3.27055544e-02
4.79600000e+00,-3.26841866e-02
4.79700000e+00,-3.26628355e-02
4.79800000e+00,-3.26415017e-02
4.79900000e+00,-3.26201876e-02
4.80000000e+00,-3.25988902e-02
4.80100000e+00,-3.25776075e-02
4.80200000e+00,-3.25563421e-02
4.80300000e+00,-3.25350987e-02
4.80400000e+00,-3.25138691e-02
4.80500000e+00,-3.24926598e-02
4.80600000e+00,-3.24714668e-02
4.80700000e+00,-3.24502859e-02
4.80800000e+00,-3.24291252e-02
4.80900000e+00,-3.24079831e-02
4.81000000e+00,-3.23868631e-02
4.81100000e+00,-3.23657543e-02
4.81200000e+00,-3.23446660e-02
4.81300000e+00,-3.23235911e-02
4.81400000e+00,-3.23025337e-02
4.81500000e+00,-3.22814979e-02
4.81600000e+00,-3.22604733e-02
4.81700000e+00,-3.22394715e-02
4.81800000e+00,-3.22184828e-02
4.81900000e+00,-3.21975143e-02
4.82000000e+00,-3.21765618e-02
4.82100000e+00,-3.21556237e-02
4.82200000e+00,-3.21347051e-02
4.82300000e+00,-3.21138027e-02
4.82400000e+00,-3.20929197e-02
4.82500000e+00,-3.20720530e-02
4.82600000e+00,-3.20512006e-02
4.82700000e+00,-3.20303675e-02
4.82800000e+00,-3.20095506e-02
4.82900000e+00,-3.19887504e-02
4.83000000e+00,-3.19679667e-02
4.83100000e+00,-3.19472047e-02
4.83200000e+00,-3.19264534e-02
4.83300000e+00,-3.19057145e-02
4.83400000e+00,-3.18850050e-02
4.83500000e+00,-3.18643050e-02
4.83600000e+00,-3.18436257e-02
4.83700000e+00,-3.18229567e-02
4.83800000e+00,-3.18023051e-02
4.83900000e+00,-3.17816770e-02
4.84000000e+00,-3.17610620e-02
4.84100000e+00,-3.17404641e-02
4.84200000e+00,-3.17198848e-02
4.84300000e+00,-3.16993165e-02
4.84400000e+00,-3.16787628e-02
4.84500000e+00,-3.16582354e-02
4.84600000e+00,-3.16377229e-02
4.84700000e+00,-3.16172249e-02
4.84800000e+00,-3.15967407e-02
4.84900000e+00,-3.15762729e-02
4.85000000e+00,-3.15558287e-02
4.85100000e+00,-3.15353947e-02
4.85200000e+00,-3.15149756e-02
4.85300000e+00,-3.14945800e-02
4.85400000e+00,-3.14741944e-02
4.85500000e+00,-3.14538287e-02
4.85600000e+00,-3.14334808e-02
4.85700000e+00,-3.14131465e-02
4.85800000e+00,-3.13928261e-02
4.85900000e+00,-3.13725269e-02
4.86000000e+00,-3.13522429e-02
4.86100000e+00,-3.13319703e-02
4.86200000e+00,-3.13117218e-02
4.86300000e+00,-3.12914880e-02
4.86400000e+00,-3.12712683e-02
4.86500000e+00,-3.12510622e-02
4.86600000e+00,-3.12308772e-02
4.86700000e+00,-3.12107047e-02
4.86800000e+00,-3.11905464e-02
4.86900000e+00,-3.11704166e-02
4.87000000e+00,-3.11502934e-02
4.87100000e+00,-3.11301854e-02
4.87200000e+00,-3.11100953e-02
4.87300000e+00,-3.10900207e-02
4.87400000e+00,-3.10699646e-02
4.87500000e+00,-3.10499214e-02
4.87600000e+00,-3.10298970e-02
4.87700000e+00,-3.10098877e-02
4.87800000e+00,-3.09898945e-02
4.87900000e+00,-3.09699193e-02
4.88000000e+00,-3.09499571e-02
4.88100000e+00,-3.09300111e-02
4.88200000e+00,-3.09100805e-02
4.88300000e+00,-3.08901655e-02
4.88400000e+00,-3.08702687e-02
4.88500000e+00,-3.08503872e-02
4.88600000e+00,-3.08305240e-02
4.88700000e+00,-3.08106735e-02
4.88800000e+00,-3.07908366e-02
4.88900000e+00,-3.07710203e-02
4.89000000e+00,-3.07512188e-02
4.89100000e+00,-3.07314332e-02
4.89200000e+00,-3.07116629e-02
4.89300000e+00,-3.06919058e-02
4.89400000e+00,-3.06721693e-02
4.89500000e+00,-3.06524425e-02
4.89600000e+00,-3.06327322e-02
4.89700000e+00,-3.06130468e-02
4.89800000e+00,-3.05933707e-02
4.89900000e+00,-3.05737039e-02
4.90000000e+00,-3.05540577e-02
4.90100000e+00,-3.05344334e-02
4.90200000e+00,-3.05148190e-02
4.90300000e+00,-3.04952209e-02
4.90400000e+00,-3.04756377e-02
4.90500000e+00,-3.04560699e-02
4.90600000e+00,-3.04365223e-02
4.90700000e+00,-3.04169818e-02
4.90800000e+00,-3.03974629e-02
4.90900000e+00,-3.03779605e-02
4.91000000e+00,-3.03584685e-02
4.91100000e+00,-3.03389948e-02
4.91200000e+00,-3.03195382e-02
4.91300000e+00,-3.03000941e-02
4.91400000e+00,-3.02806632e-02
4.91500000e+00,-3.02612524e-02
4.91600000e+00,-3.02418561e-02
4.91700000e+00,-3.02224752e-02
4.91800000e+00,-3.02031118e-02
4.91900000e+00,-3.01837607e-02
4.92000000e+00,-3.01644202e-02
4.92100000e+00,-3.01451025e-02
4.92200000e+00,-3.01257986e-02
4.92300000e+00,-3.01065054e-02
4.92400000e+00,-3.00872327e-02
4.92500000e+00,-3.00679764e-02
4.92600000e+00,-3.00487303e-02
4.92700000e+00,-3.00294973e-02
4.92800000e+00,-3.00102866e-02
4.92900000e+00,-2.99910898e-02
4.93000000e+00,-2.99719085e-02
4.93100000e+00,-2.99527395e-02
4.93200000e+00,-2.99335832e-02
4.93300000e+00,-2.99144468e-02
4.93400000e+00,-2.98953245e-02
4.93500000e+00,-2.98762174e-02
4.93600000e+00,-2.98571225e-02
4.93700000e+00,-2.98380502e-02
4.93800000e+00,-2.98189842e-02
4.93900000e+00,-2.97999319e-02
4.94000000e+00,-2.97809039e-02
4.94100000e+00,-2.97618894e-02
4.94200000e+00,-2.97428854e-02
4.94300000e+00,-2.97238916e-02
4.94400000e+00,-2.97049226e-02
4.94500000e+00,-2.96859693e-02
4.94600000e+00,-2.96670237e-02
4.94700000e+00,-2.96480912e-02
4.94800000e+00,-2.96291829e-02
4.94900000e+00,-2.96102856e-02
4.95000000e+00,-2.95913989e-02
4.95100000e+00,-2.95725271e-02
4.95200000e+00,-2.95536744e-02
4.95300000e+00,-2.95348432e-02
4.95400000e+00,-2.95160137e-02
4.95500000e+00,-2.94971982e-02
4.95600000e+00,-2.94784112e-02
4.95700000e+00,-2.94596320e-02
4.95800000e+00,-2.94408641e-02
4.95900000e+00,-2.94221131e-02
4.96000000e+00,-2.94033760e-02
4.96100000e+00,-2.93846561e-02
4.96200000e+00,-2.93659477e-02
4.96300000e+00,-2.93472518e-02
4.96400000e+00,-2.93285777e-02
4.96500000e+00,-2.93099194e-02
4.96600000e+00,-2.92912684e-02
4.96700000e+00,-2.92726327e-02
4.96800000e+00,-2.92540108e-02
4.96900000e+00,-2.92354082e-02
4.97000000e+00,-2.92168193e-02
4.97100000e+00,-2.91982425e-02
4.97200000e+00,-2.91796827e-02
4.97300000e+00,-2.91611343e-02
4.97400000e+00,-2.91426031e-02
4.97500000e+00,-2.91240880e-02
4.97600000e+00,-2.91055822e-02
4.97700000e+00,-2.90870937e-02
4.97800000e+00,-2.90686188e-02
4.97900000e+00,-2.90501558e-02
4.98000000e+00,-2.90317145e-02
4.98100000e+00,-2.90132839e-02
4.98200000e+00,-2.89948635e-02
4.98300000e+00,-2.89764598e-02
4.98400000e+00,-2.89580745e-02
4.98500000e+00,-2.89397006e-02
4.98600000e+00,-2.89213364e-02
4.98700000e+00,-2.89029915e-02
4.98800000e+00,-2.88846646e-02
4.98900000e+00,-2.88663444e-02
4.99000000e+00,-2.88480368e-02
4.99100000e+00,-2.88297526e-02
4.99200000e+00,-2.88114812e-02
4.99300000e+00,-2.87932172e-02
4.99400000e+00,-2.87749727e-02
4.99500000e+00,-2.87567412e-02
4.99600000e+00,-2.87385191e-02
4.99700000e+00,-2.87203139e-02
4.99800000e+00,-2.87021243e-02
4.99900000e+00,-2.86839559e-02
5.00000000e+00,-2.86657974e-02
